职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
嵌入式 Linux C/C++工程师 -设备软件方向,深圳市芯睿视科技有限公司武汉分公司,1-2万·13薪,武汉·东湖新技术产业开发区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/wuhan/131421463.html?s=sou_sou_soulb&t=0_0&req=4e8d5d72f9ef11b4bf6966d95ce27ec3,https://jobs.51job.com/all/coVDRQNwRiVGwPYwRiUDM.html
C阿里巴巴花呗催收客服五险一金+均薪8K+,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·东西湖区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/146834898.html?s=sou_sou_soulb&t=0_0&req=4e8d5d72f9ef11b4bf6966d95ce27ec3,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C-嵌入式软件工程师,深圳市沃特沃德股份有限公司,8千-1.5万,深圳·南山区,2年,大专,民营,1000-5000人,多元化业务集团公司,https://jobs.51job.com/shenzhen/148385869.html?s=sou_sou_soulb&t=0_0&req=927e2598d6866a6d9e6ab6bd7a7862e3,https://jobs.51job.com/all/coB2IFaFQyDjkPbgJpVDM.html
C端运营(一对一带),河南永科电子科技有限公司,6千-1.2万,郑州·管城回族区,无需经验,大专,民营,50-150人,批发/零售,https://jobs.51job.com/zhengzhou/147812693.html?s=sou_sou_soulb&t=0_0&req=927e2598d6866a6d9e6ab6bd7a7862e3,https://jobs.51job.com/all/coBWYGalIyUW8PbgViUTI.html
软件工程师（C/C++方向）,皇虎测试科技（深圳）有限公司,1-2万,深圳·南山区,2年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/147796552.html?s=sou_sou_soulb&t=0_0&req=f8d343094407e3c0fb3a90f9c92107b9,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
C/C++开发工程师,武汉虹信技术服务有限责任公司,1.5-2.5万·14薪,武汉·江夏区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/wuhan/148411355.html?s=sou_sou_soulb&t=0_0&req=f8d343094407e3c0fb3a90f9c92107b9,https://jobs.51job.com/all/coBWAHYQRiBzoBbVY1Uz8.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=987df571b99ac46be0305854b20d52df,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
运营经理（C端用户运营）,广东星鼎通信科技有限公司,7千-1万,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/148324752.html?s=sou_sou_soulb&t=0_0&req=987df571b99ac46be0305854b20d52df,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
C/C++研发工程师（嵌入式方向）,南京磐能电力科技股份有限公司,1.5-2.5万,南京,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/nanjing/131673968.html?s=sou_sou_soulb&t=0_0&req=987df571b99ac46be0305854b20d52df,https://jobs.51job.com/all/coBmJTNAdsUWsDZQVnUjI.html
C/C++软件工程师,武汉中科创新技术股份有限公司,1.5-2万,武汉·江夏区,3-4年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/wuhan/89714984.html?s=sou_sou_soulb&t=0_0&req=f9c1bf9cf11c8243d0888652b8224656,https://jobs.51job.com/all/coAWUCblc1ATYHZAxvUjA.html
C/C++软件工程师,佛山市青松科技股份有限公司,1-2万,佛山,无需经验,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/foshan/96682652.html?s=sou_sou_soulb&t=0_0&req=610467e77d810bd69c374c87b1400928,https://jobs.51job.com/all/coBGBRMwRnBjAGZlE0Vjo.html
C/C++开发工程师,武汉虹信技术服务有限责任公司,1.5-2.5万·14薪,武汉·江夏区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/wuhan/148411355.html?s=sou_sou_soulb&t=0_0&req=4697b3885987f9501f731f8be1d69f33,https://jobs.51job.com/all/coBWAHYQRiBzoBbVY1Uz8.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=fb984df6852c93b65db8416dfc483940,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
C照轻卡点对点驾驶员,重庆八匹马科技发展有限公司,6-8.5千,重庆·九龙坡区,无需经验,初中及以下,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/chongqing/140456495.html?s=sou_sou_soulb&t=0_0&req=5fd84a7181b891ea8b07ce657ea19640,https://jobs.51job.com/all/coAWAHYQBiBD1VOVQ_BmI.html
高薪招聘C照司机，急需5名,苏州远途货运代理有限公司,1.2-1.8万·18薪,苏州,无需经验,,外资（欧美）,,计算机软件,https://jobs.51job.com/suzhou/147842308.html?s=sou_sou_soulb&t=0_0&req=d87f8132645102f4dd90aa4ecf00826e,https://jobs.51job.com/all/coUTBcPwdjBzpUNAxpUzU.html
C汉阳急招贷后专员+季度晋升+月入10K+,律正投资管理（上海）有限公司武汉分公司,1-2万,武汉·汉阳区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/144634369.html?s=sou_sou_soulb&t=0_0&req=0abfe96ae881f3e060cfbb8ac6beebdb,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=3e05fafe05f2aaff371ddff909e896a4,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=403e4b35c8fcf7f6a25bccc534311e6b,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
嵌入式 Linux C/C++工程师 -设备软件方向,深圳市芯睿视科技有限公司武汉分公司,1-2万·13薪,武汉·东湖新技术产业开发区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/wuhan/131421463.html?s=sou_sou_soulb&t=0_0&req=ff309f133602e7ef080ab7481b50ec0b,https://jobs.51job.com/all/coVDRQNwRiVGwPYwRiUDM.html
C光谷金融港急招金牌调解员+五险一金+带薪年假,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·江夏区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/144268691.html?s=sou_sou_soulb&t=0_0&req=cb5fef9e05ad18a7d63af2faf3a0c5f7,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=c6de6b9f77170d346e1b14f64ccaac89,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
C/C++开发工程师,武汉虹信技术服务有限责任公司,1.5-2.5万·14薪,武汉·江夏区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/wuhan/148411355.html?s=sou_sou_soulb&t=0_0&req=4bb7a32edcd162cc6aab8528dbc712df,https://jobs.51job.com/all/coBWAHYQRiBzoBbVY1Uz8.html
销售总监（To C）,杭州双纯环境技术有限公司,4-6万,杭州·滨江区,8-9年,大专,民营,50-150人,多元化业务集团公司,https://jobs.51job.com/hangzhou/142780419.html?s=sou_sou_soulb&t=0_0&req=5bbe283bbc1c51d2552f68eb322c6315,https://jobs.51job.com/all/coBWBVOARnBDwAYgJoBWQ.html
C光谷金融港急招金牌调解员+五险一金+带薪年假,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·江夏区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/144268691.html?s=sou_sou_soulb&t=0_0&req=c0094a82de985cac6b5632fb79ce35ef,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=cdd5a02c9c1a55da27c96e083d96cb7e,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
C/C++开发工程师,武汉虹信技术服务有限责任公司,1.5-2.5万·14薪,武汉·江夏区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/wuhan/148411355.html?s=sou_sou_soulb&t=0_0&req=39bf3b7a0a22b5a908ba3b1a951ae6a5,https://jobs.51job.com/all/coBWAHYQRiBzoBbVY1Uz8.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=13c5231c1f5b8093692ad024b8827db1,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=5a8cbcea43c6b66cee1fbf8b88e213a3,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
薪酬福利主管（C&B）,南京金斯瑞生物科技有限公司,1.5-2.5万,南京·江宁区,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/nanjing/143278836.html?s=sou_sou_soulb&t=0_0&req=3f9d18613428018f4effc1632d5ee26a,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=7db6a122f39ba7727af4aaba1f4267dd,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/148349984.html?s=sou_sou_soulb&t=0_0&req=2c4e298be82f1eaafaa3ee106b70d0ef,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
C/C++研发工程师（嵌入式方向）,南京磐能电力科技股份有限公司,1.5-2.5万,南京,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/nanjing/131673968.html?s=sou_sou_soulb&t=0_0&req=fee65528e4fc3ab3522be55e39c50626,https://jobs.51job.com/all/coBmJTNAdsUWsDZQVnUjI.html
C照平台直营专车司机,成都佳御和商务服务有限公司,8千-1.2万,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=2470964006d764bf1327864742e6021d,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
常熟T3出行C证驾驶员,大运通享（常熟）汽车服务有限公司,8千-1.6万,常熟,无需经验,初中及以下,国企,500-1000人,交通/运输/物流,https://jobs.51job.com/changshu/144068269.html?s=sou_sou_soulb&t=0_0&req=508218adfb4b111735c4d846ab20fbf2,https://jobs.51job.com/all/coUzJdPV81ATwDZQBkVjc.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=d476861e9a9c18364a99346b02c86476,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
C/C++软件工程师,武汉中科创新技术股份有限公司,1.5-2万,武汉·江夏区,3-4年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/wuhan/89714984.html?s=sou_sou_soulb&t=0_0&req=665344c9cadc336845e40ce188df64f1,https://jobs.51job.com/all/coAWUCblc1ATYHZAxvUjA.html
C照面包车货运司机,重庆八匹马科技发展有限公司,5-8千,重庆·渝北区,1年,初中及以下,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/chongqing/140457139.html?s=sou_sou_soulb&t=0_0&req=f00d5a675ec57fba56c3b182d1726c25,https://jobs.51job.com/all/coAWAHYQBiBD1VOVQ_BmI.html
C/C++软件工程师,武汉中科创新技术股份有限公司,1.5-2万,武汉·江夏区,3-4年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/wuhan/89714984.html?s=sou_sou_soulb&t=0_0&req=ab95363666924e873a2cb7f6d71143ce,https://jobs.51job.com/all/coAWUCblc1ATYHZAxvUjA.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=803092373c9cdd0c81f2fe34eb242197,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/148349984.html?s=sou_sou_soulb&t=0_0&req=2516453aa8f3939a89861b9ab9907979,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
C照平台直营专车司机,成都佳御和商务服务有限公司,8千-1.2万,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=f7e56e7120e7d985850a1663e644a78f,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
面包车厢货车招司机C照就可,苏州运多多汽车服务有限公司,8千-1.2万,苏州·相城区,无需经验,,民营,少于50人,,https://jobs.51job.com/suzhou/143693176.html?s=sou_sou_soulb&t=0_0&req=c4c766e48f5b0778906a91efa0b8037c,https://jobs.51job.com/all/coUTBcOgNmBDJRNVYzUTU.html
销售顾问（B/C端、双休近地铁）,寰才亚中国 GTG China,1.5-2.5万,广州·天河区,无需经验,大专,外资（欧美）,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/136124843.html?s=sou_sou_soulb&t=0_0&req=649694c0a674fdec3642d1bfc98d0296,https://jobs.51job.com/all/coAGNdOV88ADdWMFY2BWU.html
C端家具业务经理,佛山市康莱思家具有限公司,6千-1.2万,佛山·顺德区,2年,大专,民营,50-150人,原材料和加工,https://jobs.51job.com/foshan/147341385.html?s=sou_sou_soulb&t=0_0&req=09a9935843e57736a180c2251ef27738,https://jobs.51job.com/all/coAWJSMFQ-DzQHYlcwAGw.html
C急招办公室文员+双休+五险一金（无销售性质）,律正投资管理（上海）有限公司武汉分公司,4.5-5千·13薪,武汉·江夏区,1年,本科,民营,,计算机软件,https://jobs.51job.com/wuhan/148054319.html?s=sou_sou_soulb&t=0_0&req=18aa295e36de56272729d64a78a295b7,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C/C++软件工程师,佛山市青松科技股份有限公司,1-2万,佛山,无需经验,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/foshan/96682652.html?s=sou_sou_soulb&t=0_0&req=836cff2e63ba26fd47f8a364ffc263f2,https://jobs.51job.com/all/coBGBRMwRnBjAGZlE0Vjo.html
C/C++开发工程师,北京量子伟业信息技术股份有限公司,1.2-1.5万,南京·鼓楼区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/nanjing/144771416.html?s=sou_sou_soulb&t=0_0&req=adf67c8a5ba981aa00040b5600d14870,https://jobs.51job.com/all/coA2NVMFQ0VWkOalY0.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=f5d080578fd0ce8544855057df72e7a6,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
C/C++高级软件工程师,苏州博瑞凯德信息技术有限公司,2-4万,苏州·苏州工业园区,3-4年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/suzhou/144717871.html?s=sou_sou_soulb&t=0_0&req=06f070d3d37b7a7f8fa0bb8d58e45933,https://jobs.51job.com/all/coAmdTNQVgU2QEYFM3Uz8.html
C/C++研发工程师（嵌入式方向）,南京磐能电力科技股份有限公司,1.5-2.5万,南京,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/nanjing/131673968.html?s=sou_sou_soulb&t=0_0&req=547159d621b07c7d7f85655a2155dca8,https://jobs.51job.com/all/coBmJTNAdsUWsDZQVnUjI.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=4fc30b51256692171c48aff34cdccd2c,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
货运司机+C证+多劳多得,弘道（苏州）物流有限公司,8千-1.2万,苏州·吴中区,无需经验,,民营,50-150人,汽车,https://jobs.51job.com/suzhou/145612645.html?s=sou_sou_soulb&t=0_0&req=4960346e01826cf89b82c27e988587b1,https://jobs.51job.com/all/coCGhQMQBrAD5WNARkVTU.html
Senior C&B Consultant -- CN and AP,西门子能源有限公司,1.5-2万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,电气/电力/水利,https://jobs.51job.com/beijing/148408618.html?s=sou_sou_soulb&t=0_0&req=9c034d9bb38c13b483290aa07e8ff521,https://jobs.51job.com/all/coBmZcOVMwBjwHZ1cxAW0.html
软件工程师（C/C++方向）,皇虎测试科技（深圳）有限公司,1-2万,深圳·南山区,2年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/147796552.html?s=sou_sou_soulb&t=0_0&req=d4299fdfd5e9845701f85b60134adef0,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
高级/薪酬福利专员 Sr./C&B Specialist,杜莎夫人展览（上海）有限公司,9千-1.3万,上海·普陀区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/143151167.html?s=sou_sou_soulb&t=0_0&req=6cb79c4a20fdbfa508108f33a48e78a2,https://jobs.51job.com/all/coUzQGZAJiBTIBbFQ_VTQ.html
招客运商务C证司机免费住宿,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140446612.html?s=sou_sou_soulb&t=0_0&req=d0fc045018feb35d5b69bfc8f5a83825,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=c0b234c9df3a2764f4fe684cd1529d4a,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=f62b7a83752df819dd7d2142740ae731,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=e62aa73f0f80f4b1d80d32890f0a84b5,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
C/C++高级软件工程师,苏州博瑞凯德信息技术有限公司,2-4万,苏州·苏州工业园区,3-4年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/suzhou/144717871.html?s=sou_sou_soulb&t=0_0&req=55522cc7bceefda5a0047935e9ca3eb7,https://jobs.51job.com/all/coAmdTNQVgU2QEYFM3Uz8.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=f052f9677ecd2e8e9577bda2c9c3ef6b,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
C照疏通管道师傅,四川德源市政工程有限公司,5千-1万,成都·高新区,2年,,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/chengdu/138180238.html?s=sou_sou_soulb&t=0_0&req=b4f47e83fea80bd88e4cc5011f966a22,https://jobs.51job.com/all/coUTJRNF88UmkFZAZtBWc.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=9179821e76ba117cefed48773993ee2c,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
C光谷金融港急招金牌调解员+五险一金+带薪年假,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·江夏区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/144268691.html?s=sou_sou_soulb&t=0_0&req=f8d343094407e3c0fb3a90f9c92107b9,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
销售总监（To C）,杭州双纯环境技术有限公司,4-6万,杭州·滨江区,8-9年,大专,民营,50-150人,多元化业务集团公司,https://jobs.51job.com/hangzhou/142780419.html?s=sou_sou_soulb&t=0_0&req=a2d984e809c750fe1c71a2a63666d27c,https://jobs.51job.com/all/coBWBVOARnBDwAYgJoBWQ.html
C阿里巴巴花呗催收客服五险一金+均薪8K+,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·东西湖区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/146834898.html?s=sou_sou_soulb&t=0_0&req=597d454e55c7f72ca1e4f21934f16b1e,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=d7391fb651f12a9b94b8421d85eee03a,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=cc373d07c19d39172189e8f63b137f39,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=56e7643638563f05c794fd276a41c646,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
C照平台直营专车司机,成都佳御和商务服务有限公司,8千-1.2万,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=ecc34b6ad2e6a97a23392a027979ec8a,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
CCD机器视觉检测调试员,陕西波特兰电子科技有限责任公司,5-8千,西安·浐灞生态区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xian/142752011.html?s=sou_sou_soulb&t=0_0&req=7bf1f7f6ea720b35c0619bf022006473,https://jobs.51job.com/all/coAGQFaVQ_BDMEZg1qAG0.html
QT C/C++ 开发工程师,青岛峻海物联科技有限公司,1.5-2.5万,青岛·市南区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/qingdao/145647000.html?s=sou_sou_soulb&t=0_0&req=987df571b99ac46be0305854b20d52df,https://jobs.51job.com/all/coBWZUN1Y9BT0EZA1rAWM.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=719dc1683d2759a6e94c580e1fc476ed,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
货车司机c照,惠州市顺联汽车销售服务有限公司,1-1.5万,惠州·惠城区,无需经验,,合资,少于50人,汽车,https://jobs.51job.com/huizhou/133339349.html?s=sou_sou_soulb&t=0_0&req=bba0b7b0848f41cf55b4286581b00298,https://jobs.51job.com/all/coUTFVNAJoDzEHagVlUDM.html
QT C/C++ 开发工程师,青岛峻海物联科技有限公司,1.5-2.5万,青岛·市南区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/qingdao/145647000.html?s=sou_sou_soulb&t=0_0&req=8678f733d3b41ede610ee166bfb17f21,https://jobs.51job.com/all/coBWZUN1Y9BT0EZA1rAWM.html
百荣招C证电车司机,河南次晨达物流有限公司,4.2-6千,郑州·管城回族区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148363855.html?s=sou_sou_soulb&t=0_0&req=8678f733d3b41ede610ee166bfb17f21,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
C/C++开发工程师,武汉中蓬科技有限公司,1.2-2.4万,武汉·东湖新技术产业开发区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/144085225.html?s=sou_sou_soulb&t=0_0&req=8678f733d3b41ede610ee166bfb17f21,https://jobs.51job.com/all/coBGQFaV47ADYHZlQxBWI.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=4849b694642bc0ddbd3dc8e68f217a6f,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
嵌入式 Linux C/C++工程师 -设备软件方向,深圳市芯睿视科技有限公司武汉分公司,1-2万·13薪,武汉·东湖新技术产业开发区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/wuhan/131421463.html?s=sou_sou_soulb&t=0_0&req=d7391fb651f12a9b94b8421d85eee03a,https://jobs.51job.com/all/coVDRQNwRiVGwPYwRiUDM.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=b5e7f3e680fe01671bbc2f82e68c4f73,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
CCD机器视觉检测调试员,陕西波特兰电子科技有限责任公司,5-8千,西安·浐灞生态区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xian/142752011.html?s=sou_sou_soulb&t=0_0&req=b5e7f3e680fe01671bbc2f82e68c4f73,https://jobs.51job.com/all/coAGQFaVQ_BDMEZg1qAG0.html
